timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613954790.861783,16,short_path,55213,27882,71658,968434654187.5905,152609467398.9539,55121578403.59197,24649291108.437374,4380758166.938073,1681840802.0258696
1613954790.867143,32,long_path,5051,3475,14009,967918362987.8466,152623989355.80356,54961396661.948456,24649291108.437374,4380758166.938073,1681840802.0258696
1613954790.933723,16,short_path,55232,27893,71560,967918362987.8466,152623989355.80356,54961396661.948456,24652222585.918472,4566105971.014544,1696927010.2351868
1613954790.938448,32,long_path,5134,3497,14080,967022346271.5648,152644833505.5059,54931206418.858665,24652222585.918472,4566105971.014544,1696927010.2351868
1613954791.0229938,16,short_path,55252,27908,71509,967022346271.5648,152644833505.5059,54931206418.858665,24725446143.74783,4531537713.437078,1640207619.7101011
1613954791.027217,32,long_path,5185,3498,14065,966009609039.4481,152507789869.62006,55021807625.43212,24725446143.74783,4531537713.437078,1640207619.7101011
1613954791.1131861,16,short_path,55331,27939,71212,966009609039.4481,152507789869.62006,55021807625.43212,24833145236.41785,4450372958.255135,1719357468.8124623
1613954791.118054,32,long_path,5252,3509,13971,965021458239.3873,152295280629.29483,54695923379.239555,24833145236.41785,4450372958.255135,1719357468.8124623
1613954791.202975,16,short_path,55348,27991,71592,965021458239.3873,152295280629.29483,54695923379.239555,24917819476.72093,4458921826.377586,1644589074.4465916
1613954791.2082188,32,long_path,5302,3536,14271,964506602873.6377,152591939714.53403,55297518002.72069,24917819476.72093,4458921826.377586,1644589074.4465916
1613954791.293111,16,short_path,55382,28042,71555,964506602873.6377,152591939714.53403,55297518002.72069,25009283376.970066,4546284231.918972,1732595079.954675
1613954791.297759,32,long_path,5421,3550,14287,964894128008.1018,153163466638.28714,54971100043.34123,25009283376.970066,4546284231.918972,1732595079.954675
1613954791.401324,16,short_path,55457,28136,71642,964894128008.1018,153163466638.28714,54971100043.34123,25161651398.822662,4613350980.358424,1715501851.799534
1613954791.40559,32,long_path,5509,3579,14325,966059445492.593,153222427291.573,55097777137.12836,25161651398.822662,4613350980.358424,1715501851.799534
1613954791.4728389,16,short_path,55566,28234,71727,966059445492.593,153222427291.573,55097777137.12836,25359815428.589565,4589178246.724278,1694919886.2160933
1613954791.475778,32,long_path,3621,3621,14466,967772162499.3334,153320667906.783,55447535547.13305,25359815428.589565,4589178246.724278,1694919886.2160933
1613954791.563242,16,short_path,55712,28370,71969,967772162499.3334,153320667906.783,55447535547.13305,25484008524.954044,4483448369.207349,1672834392.2866893
1613954791.5690129,32,long_path,5857,3686,14485,969865337737.3516,153898784263.82288,55289477051.58635,25484008524.954044,4483448369.207349,1672834392.2866893
1613954791.652947,16,short_path,55958,28601,72145,969865337737.3516,153898784263.82288,55289477051.58635,25577402318.820087,4560666662.59716,1782613828.4047785
1613954791.657944,32,long_path,6216,3794,14793,972312644426.4932,154698084782.52173,55901570455.77026,25577402318.820087,4560666662.59716,1782613828.4047785
1613954791.743021,16,short_path,56036,28645,72296,972312644426.4932,154698084782.52173,55901570455.77026,25838606209.404354,4884283776.720967,1832726853.6098812
1613954791.74664,32,long_path,6379,3833,14894,974870964487.9845,155086496784.66275,55564509850.70411,25838606209.404354,4884283776.720967,1832726853.6098812
1613954791.83299,16,short_path,56086,28744,72297,974870964487.9845,155086496784.66275,55564509850.70411,26283853414.53733,4986025718.91347,1763570569.6516435
1613954791.836759,32,long_path,3897,3897,15088,977044134759.5273,154883547700.10574,55801382837.214615,26283853414.53733,4986025718.91347,1763570569.6516435
1613954791.923211,16,short_path,56410,28892,72410,977044134759.5273,154883547700.10574,55801382837.214615,26650471032.756428,4724413158.679055,1730806155.2479708
1613954791.927406,32,long_path,6982,4000,15235,978777529900.8619,155065235641.18814,56091579022.17825,26650471032.756428,4724413158.679055,1730806155.2479708
1613954792.0166059,16,short_path,56495,29059,72674,978777529900.8619,155065235641.18814,56091579022.17825,26977811579.29441,4792157216.594065,1957815103.1674182
1613954792.023496,32,long_path,7002,4063,15516,980530258357.6594,155976396050.01178,56074565628.30025,26977811579.29441,4792157216.594065,1957815103.1674182
1613954792.103032,16,short_path,56647,29100,72686,980530258357.6594,155976396050.01178,56074565628.30025,27469324413.27369,5279807489.855927,1917758515.2129755
1613954792.1084101,32,long_path,7166,4128,15652,982537024460.8757,156428815602.26135,56274610149.59627,27469324413.27369,5279807489.855927,1917758515.2129755
1613954792.193098,16,short_path,56581,29077,72911,982537024460.8757,156428815602.26135,56274610149.59627,28096792049.43809,5353893377.163083,1857699465.8132405
1613954792.196633,32,long_path,6891,4038,15176,984725108254.6648,156187447146.33032,56160132642.90965,28096792049.43809,5353893377.163083,1857699465.8132405
1613954792.282449,16,short_path,56516,28868,72751,984725108254.6648,156187447146.33032,56160132642.90965,28591877405.631905,5014165002.386285,1887192308.039523
1613954792.2851021,32,long_path,6578,3951,15133,986616157330.898,155701786481.2839,56078912464.61255,28591877405.631905,5014165002.386285,1887192308.039523
1613954792.372512,16,short_path,56343,28749,72620,986616157330.898,155701786481.2839,56078912464.61255,28742843011.108593,4773972207.131073,1778780637.708757
1613954792.375372,32,long_path,6201,3806,14944,987543198689.4297,155145264804.50333,55849808191.11609,28742843011.108593,4773972207.131073,1778780637.708757
1613954792.463212,16,short_path,56307,28684,72594,987543198689.4297,155145264804.50333,55849808191.11609,28544206488.19853,4782337716.702234,1833941869.9055984
1613954792.469891,32,long_path,6165,3788,15089,987387711292.6016,155004297130.77628,55924812688.11335,28544206488.19853,4782337716.702234,1833941869.9055984
1613954792.553098,16,short_path,56256,28629,72445,987387711292.6016,155004297130.77628,55924812688.11335,28152941267.458397,4853254603.977937,1786662515.106622
1613954792.559089,32,long_path,6154,3801,15216,986355473037.9047,154966577558.87668,55865134598.56039,28152941267.458397,4853254603.977937,1786662515.106622
1613954792.661786,16,short_path,56207,28553,72472,986355473037.9047,154966577558.87668,55865134598.56039,27799908924.69113,4930351734.638122,1865230125.4460876
1613954792.667199,32,long_path,3728,3728,15059,984705359272.5913,154757150588.50897,55667147058.08533,27799908924.69113,4930351734.638122,1865230125.4460876
1613954792.735868,16,short_path,56125,28477,72514,984705359272.5913,154757150588.50897,55667147058.08533,27449469506.579937,4747226501.972345,1653559993.8948834
1613954792.739813,32,long_path,5512,3633,14692,982757949583.5465,154851908667.72324,55946388985.1375,27449469506.579937,4747226501.972345,1653559993.8948834
1613954792.8262908,16,short_path,56074,28389,72445,982757949583.5465,154851908667.72324,55946388985.1375,27007507269.887325,4544448341.231971,1790720151.757758
1613954792.830079,32,long_path,5385,3584,14694,980693905934.4304,154941967892.40137,55578921977.65233,27007507269.887325,4544448341.231971,1790720151.757758
1613954792.916678,16,short_path,55991,28335,72406,980693905934.4304,154941967892.40137,55578921977.65233,26600467222.63124,4672311987.777424,1778615217.062322
1613954792.923936,32,long_path,5258,3548,14691,978652845019.0613,154577276980.7979,55660608454.52132,26600467222.63124,4672311987.777424,1778615217.062322
1613954793.002833,16,short_path,55874,28249,72343,978652845019.0613,154577276980.7979,55660608454.52132,26300065963.967564,4758893113.214779,1686769273.9989138
1613954793.007633,32,long_path,3521,3521,14536,976808158076.5533,154101616985.55582,55648390659.24915,26300065963.967564,4758893113.214779,1686769273.9989138
1613954793.092976,16,short_path,55827,28239,72311,976808158076.5533,154101616985.55582,55648390659.24915,26031975759.13638,4552140399.191531,1693703855.8216367
1613954793.0981052,32,long_path,5031,3473,14508,975420021969.5228,154077617436.13193,55371652579.88648,26031975759.13638,4552140399.191531,1693703855.8216367
1613954793.198165,16,short_path,55813,28199,72211,975420021969.5228,154077617436.13193,55371652579.88648,25766493690.066433,4458114419.84326,1725799336.6360066
1613954793.203258,32,long_path,4943,3471,14497,974742073225.954,154285041230.91232,55692760205.23874,25766493690.066433,4458114419.84326,1725799336.6360066
1613954793.2764008,16,short_path,55718,28161,72239,974742073225.954,154285041230.91232,55692760205.23874,25616037365.417355,4647169010.254017,1741807546.1655009
